PMID	Title	State	Has_Explicit_US	Has_Indicators	Affiliation
23148130	Comparing the Glance Patterns of Older versus Younger Experienced Drivers: Scanning for Hazards whil...	Massachusetts	False	False	Department of Mechanical & Industrial Engineering, University of Massachusetts Amherst.
23148131	Reply to Comment on "Sloppy models, parameter uncertainty, and the role of experimental design"	Massachusetts	True	False	Department of Biological Engineering, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139, USA ; Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of T...
23148133	UTIs in small animal patients: part 1: etiology and pathogenesis.	Kansas	True	False	Department of Clinical Sciences, Kansas State University Veterinary Medical Teaching Hospital, Manhattan, KS, USA. drsmee@yahoo.com
23148132	Laparoscopic splenic biopsy in dogs and cats: 15 cases (2006-2008).	Kentucky	True	False	Bluegrass Veterinary Specialists, Lexington, KY, USA. anturad@yahoo.com
23148136	Treatment of afibrinogenemia in a chihuahua.	California	True	True	California Animal Hospital Veterinary Specialty Group, Los Angeles, CA, USA. greg-wendy@hotmail.com
23148134	Effect of a combined aspiration and core biopsy technique on quality of core bone marrow specimens.	North Carolina	True	False	Department of Clinical Sciences, College of Veterinary Medicine, North Carolina State University, Raleigh, NC, USA.
23148144	Advances in the treatment of prediabetes.	Vermont	True	False	Richard E. Pratley Diabetes and Metabolism Translational Medicine Unit, Division of Endocrinology, Diabetes and Metabolism, University of Vermont College of Medicine, Burlington, VT, USA.
23148142	Psychotropic effects of antimicrobials and immune modulation by psychotropics: implications for neur...	Florida	True	False	Department of Psychiatry & Behavioral Neurosciences, University of South Florida, Morsani College of Medicine, Tampa, FL, USA ; Silver Child Development Center, Department of Psychiatry & Behavioral N...
23148135	Persistent regurgitation in four dogs with caudal esophageal neoplasia.	California	True	False	Department of Internal Medicine, Veterinary Specialty Hospital, San Diego, CA, USA. kharnell@gmail.com
23148141	Duodenogastric intussusception with concurrent gastric foreign body in a dog: a case report and lite...	Michigan	True	False	Department of Small Animal Clinical Sciences, College of Veterinary Medicine, Michigan State University, East Lansing, MI, USA. dr.allman@mvsaustin.com
23148137	An intrapericardial technique for PDA ligation: surgical description and clinical outcome in 35 dogs...	Colorado	True	False	Department of Clinical Sciences, Animal Cancer Center, Colorado State University, Fort Collins, CO, USA. laura.selmic@colostate.edu
23148139	Assessment of dental abnormalities by full-mouth radiography in small breed dogs.	Illinois	False	False	Tae-il Animal Medical Center, Seoul, South Korea.
23148138	Comparison of two portable lactate meters in dogs.	Missouri	True	False	Veterinary Specialty Services, Manchester, MO, USA.
23148140	Systemic hypertension and hypertensive retinopathy following PPA overdose in a dog.	Wisconsin	True	False	Department of Medical Sciences, University of Wisconsin School of Veterinary Medicine, Madison, WI, USA. jginn@wrah.com
23148147	Endocrine and metabolic emergencies: hypocalcaemia.	Massachusetts	True	True	Glenn Matfin Joslin Diabetes Center, Harvard Medical School, Boston, MA, USA; and Division of Endocrinology, New York University School of Medicine New York, NY, USA.
23148152	Novel insights on diagnosis, cause and treatment of diabetic neuropathy: focus on painful diabetic n...	Maryland	False	False	Mitra Tavakoli, PhD Omar Asghar, MRCP Uazman Alam, MRCP Ioannis N. Petropoulos, MSc Hassan Fadavi, MD Division of Cardiovascular Medicine, University of Manchester, Manchester, M13 9NT, UK.
23148158	Endocrine and metabolic emergencies: thyroid storm.	Massachusetts	True	True	Glenn Matfin, MSc (Oxon), MB ChB, FFPM, FACE, FACP, FRCP Joslin Diabetes Center, Harvard Medical School, Boston, MA, USA; and Division of Endocrinology, New York University School of Medicine New York...
23148163	Primary hyperparathyroidism: just how 'primary' is it really?	Maryland	False	False	Dr Stephen G. Ball, MD, FRCP University of Newcastle-upon-Tyne and Newcastle-upon-Tyne Hospitals Foundation NHS Trust, Newcastle-upon-Tyne, UK.
23148164	New perspectives in the management of primary hyperparathyroidism.	Maryland	False	False	John Ayuk, MD, MRCP Department of Endocrinology, Queen Elizabeth Hospital, Edgbaston, Birmingham B15 2TH, UK.
23148166	Endocrine and metabolic emergencies: hypercalcaemia.	Massachusetts	True	True	Glenn Matfin, MSc (Oxon), MB ChB, FFPM, FACE, FACP, FRCP Joslin Diabetes Center, Harvard Medical School, Boston, MA, USA; and Division of Endocrinology, New York University School of Medicine New York...
23148165	Testosterone and the metabolic syndrome.	Maryland	False	False	Vakkat Muraleedharan, MBBS, MD, MRCP Robert Hague Centre for Diabetes and Endocrinology, Barnsley Hospital NHS Foundation Trust, Barnsley and Department of Human Metabolism, University of Sheffield Me...
23148169	Near-Normalization of Glucose and Microvascular Diabetes Complications: Data from ACCORD and ADVANCE...	Ohio	True	False	Case Western Reserve School of Medicine, Cleveland, OH, USA.
23148170	Review of therapeutic advances in diabetic retinopathy.	Massachusetts	True	True	Ophthalmic Consultants of Boston and Department of Ophthalmology, Tufts-New England Eye Center, Boston, MA, USA.
23148174	Reaction to the recent publication by rosemary basson entitled 'testosterone therapy for reduced lib...	Illinois	True	False	BioSante Pharmaceuticals, 111 Barclay Boulevard, Lincolnshire, IL 60069, USA.
23148184	Thyroid cancer: pathogenesis and targeted therapy.	Ohio	True	False	Division of Medical Oncology, Department of Internal Medicine, Ohio State University, Columbus, OH, USA.
23148186	An Endocrine Perspective of Nonalcoholic Fatty Liver Disease (NAFLD).	Texas	True	False	Division of Diabetes, The University of Texas Health Science Center at San Antonio (UTHSCSA) and Audie L. Murphy Veterans Administration Medical Center (VAMC), San Antonio, TX, USA.
23148203	Sequential comprehensive chromosome analysis on polar bodies, blastomeres and trophoblast: insights ...	Delaware	False	False	Centre for Reproductive Medicine, GENERA, Clinica Valle Giulia, Via G. De Notaris 2b, Rome 00197, Italy. capalbo@generaroma.it
23148204	A national evaluation of antibiotic expenditures by healthcare setting in the United States, 2009.	Tennessee	True	False	Department of Clinical Pharmacy, University of Tennessee Health Science Center, Memphis, TN, USA. ksuda@uthsc.edu
23148212	An ultra-specific avian antibody to phosphorylated tau protein reveals a unique mechanism for phosph...	Massachusetts	True	False	Global Biotherapeutics Technologies, Pfizer Global Research & Development, Cambridge, Massachusetts 02140, USA.
23148214	Depletion of the ubiquitin-binding adaptor molecule SQSTM1/p62 from macrophages harboring cftr ΔF508...	Ohio	True	False	Department of Microbial Infection and Immunity, Ohio State University, Columbus, Ohio 43210, USA.
23148215	Bile acids induce pancreatic acinar cell injury and pancreatitis by activating calcineurin.	Pennsylvania	True	False	Department of Pediatrics, Children's Hospital of Pittsburgh of University of Pittsburgh Medical Center and the University of Pittsburgh School of Medicine, Pittsburgh, Pennsylvania 15224, USA.
23148217	Tropomyosin dephosphorylation results in compensated cardiac hypertrophy.	Ohio	True	False	Department of Molecular Genetics, Biochemistry, and Microbiology, University of Cincinnati College of Medicine, Cincinnati, Ohio 45267, USA.
23148218	Neuregulin mediates F-actin-driven cell migration through inhibition of protein kinase D1 via Rac1 p...	Florida	True	True	Department of Cancer Biology, Mayo Clinic Comprehensive Cancer Center, Mayo Clinic, Jacksonville, Florida 32224, USA.
23148219	Insertions within the actin core of actin-related protein 3 (Arp3) modulate branching nucleation by ...	Oregon	True	False	Institute of Molecular Biology and Department of Chemistry, University of Oregon, Eugene, Oregon 97403-1229, USA.
23148220	Kinetic characterization of nonmuscle myosin IIb at the single molecule level.	Maryland	True	False	Laboratory of Molecular Physiology, HLBI, National Institutes of Health, Bethesda, Maryland 20892, USA.
23148221	Chaperone proteins select and maintain [PIN+] prion conformations in Saccharomyces cerevisiae.	California	False	False	Department of Cell Biology, University of Alberta, Edmonton, Alberta T6G 2H7, Canada. dll1@ualberta.ca
23148222	Hsp33 controls elongation factor-Tu stability and allows Escherichia coli growth in the absence of t...	Delaware	False	False	Laboratoire de Microbiologie et Génétique Moléculaire (LMGM), Centre National de la Recherche Scientifique (CNRS) and Université Paul Sabatier, 31062 Toulouse, France.
23148224	High mobility group Box 1 inhibits human pulmonary artery endothelial cell migration via a Toll-like...	Pennsylvania	True	False	Department of Surgery, University of Pittsburgh School of Medicine, Pittsburgh, Pennsylvania 15213, USA.
23148225	Tumor necrosis factor receptor-associated factor 6 (TRAF6) and TGFβ-activated kinase 1 (TAK1) play e...	Texas	True	False	Department of Molecular and Cellular Oncology, The University of Texas M.D. Anderson Cancer Center, Houston, Texas 77030, USA.
23148226	Heparin oligosaccharides inhibit chemokine (CXC motif) ligand 12 (CXCL12) cardioprotection by bindin...	Wisconsin	True	False	Department of Biochemistry, Medical College of Wisconsin, Milwaukee, Wisconsin 53226, USA.
23148228	Re-evaluation of the role of calcium homeostasis endoplasmic reticulum protein (CHERP) in cellular c...	Minnesota	True	False	Department of Pharmacology, University of Minnesota Medical School, Minneapolis, Minnesota 55455, USA.
23148230	Cell biology: a key driver of therapeutic innovation.	Delaware	False	False	École polytechnique fédérale de Lausanne, School of Life Sciences, Swiss Institute for Experimental Cancer Research, CH-1015 Lausanne, Switzerland.
23148231	New frontiers in human cell biology and medicine: can pluripotent stem cells deliver?	California	True	False	Department of Cellular and Molecular Medicine, University of California, San Diego School of Medicine, La Jolla, CA 92093, USA. lgoldstein@ucsd.edu
23148232	Development of proteasome inhibitors as research tools and cancer drugs.	Massachusetts	True	True	Department of Cell Biology, Harvard Medical School, Boston, MA 02115, USA. alfred_goldberg@hms.harvard.edu
23148234	A flagellar A-kinase anchoring protein with two amphipathic helices forms a structural scaffold in t...	Wisconsin	True	False	Department of Biological Sciences, Marquette University, Milwaukee, WI 53201, USA.
23148233	A novel motif in the yeast mitochondrial dynamin Dnm1 is essential for adaptor binding and membrane ...	Utah	True	False	Department of Biochemistry, University of Utah School of Medicine, Salt Lake City, UT 84112, USA.
23148236	Nucleoside salvage pathway kinases regulate hematopoiesis by linking nucleotide metabolism with repl...	California	True	True	Department of Molecular and Medical Pharmacology, University of California, Los Angeles, Los Angeles, CA, USA.
23148238	Growth and Development Symposium: Development, characterization, and use of a porcine epiblast-deriv...	Maryland	True	False	USDA, ARS, Animal Biosciences and Biotechnology Laboratory, Beltsville Agricultural Research Center, Beltsville, MD 20705, USA. neil.talbot@ars.usda.gov
23148240	Cell Biology Symposium: feed efficiency: mitochondrial function to global gene expression.	Arkansas	True	False	Department of Poultry Science, Center of Excellence for Poultry Science, Division of Agriculture, University of Arkansas, Fayetteville 72701, USA. wbottje@uark.edu
